CHEBI_GO_EXT:agonist	GO:0048018
GO_EXT:0052908	GO:0052908
GO_EXT:0052909	GO:0052909
GO_EXT:0052910	GO:0052910
GO_EXT:0052911	GO:0052911
GO_EXT:0052912	GO:0052912
GO_EXT:0052913	GO:0052913
GO_EXT:0052914	GO:0052914
GO_EXT:0052915	GO:0052915
GO_EXT:0052916	GO:0052916
GO_EXT:0052917	GO:0052917
GO_EXT:0052918	GO:0052918
GO_EXT:0052919	GO:0052919
GO_EXT:0052920	GO:0052920
GO_EXT:0052921	GO:0052921
GO_EXT:0052922	GO:0052922
GO_EXT:0052923	GO:0052923
GO_EXT:0052924	GO:0052924
GO_EXT:0052925	GO:0052925
GO_EXT:0052926	GO:0052926
GO_EXT:0052927	GO:0052927
GO_EXT:0052928	GO:0052928
GO_EXT:0052929	GO:0052929
GO_EXT:0052930	GO:0052930
GO_EXT:0052931	GO:0052931
GO_EXT:0052932	GO:0052932
GO_EXT:0052933	GO:0052933
GO_EXT:0052934	GO:0052934
GO_EXT:0052935	GO:0052935
GO_EXT:0052936	GO:0052936
GO_EXT:0055041	GO:0055041
GO_EXT:0055042	GO:0055042
GO_EXT:0055043	GO:0055043
GO_EXT:0055053	GO:0055053
GO_EXT:0055054	GO:0055054
GO_EXT:0055055	GO:0055055
GO_EXT:0055056	GO:0055056
GO_EXT:0055077	GO:0055077
GO_EXT:0055100	GO:0055100
GO_EXT:0055102	GO:0055102
GO_EXT:0055103	GO:0055103
GO_EXT:0055104	GO:0055104
GO_EXT:0055105	GO:0055105
GO_EXT:0055106	GO:0055106
GO_EXT:0055131	GO:0055131
GO_EXT:0060001	GO:0060001
GO_EXT:0060002	GO:0060002
GO_EXT:0060072	GO:0060072
GO_EXT:0060089	GO:0060089
GO_EXT:0060090	GO:0060090
GO_EXT:0060175	GO:0060175
GO_EXT:0060182	GO:0060182
GO_EXT:0060228	GO:0060228
GO_EXT:0060229	GO:0060229
GO_EXT:0060230	GO:0060230
GO_EXT:0060241	GO:0060241
GO_EXT:0060308	GO:0060308
GO_EXT:0060422	GO:0060422
GO_EXT:0060589	GO:0060589
GO_EXT:0060590	GO:0060590
GO_EXT:0060698	GO:0060698
GO_EXT:0060703	GO:0060703
GO_EXT:0060724	GO:0060724
GO_EXT:0060961	GO:0060961
GO_EXT:0061133	GO:0061133
GO_EXT:0061134	GO:0061134
GO_EXT:0061135	GO:0061135
GO_EXT:0061459	GO:0061459
GO_EXT:0061463	GO:0061463
GO_EXT:0061473	GO:0061473
GO_EXT:0061483	GO:0061483
GO_EXT:0061486	GO:0061486
GO_EXT:0061501	GO:0061501
GO_EXT:0061503	GO:0061503
GO_EXT:0061505	GO:0061505
GO_EXT:0061506	GO:0061506
GO_EXT:0061507	GO:0061507
GO_EXT:0061513	GO:0061513
GO_EXT:0061522	GO:0061522
GO_EXT:0061542	GO:0061542
GO_EXT:0061543	GO:0061543
GO_EXT:0061547	GO:0061547
GO_EXT:0061575	GO:0061575
GO_EXT:0061578	GO:0061578
GO_EXT:0061579	GO:0061579
GO_EXT:0061593	GO:0061593
GO_EXT:0061594	GO:0061594
GO_EXT:0061595	GO:0061595
GO_EXT:0061596	GO:0061596
GO_EXT:0061597	GO:0061597
GO_EXT:0061598	GO:0061598
GO_EXT:0061599	GO:0061599
GO_EXT:0061602	GO:0061602
GO_EXT:0061603	GO:0061603
GO_EXT:0061604	GO:0061604
GO_EXT:0061605	GO:0061605
GO_EXT:0061607	GO:0061607
GO_EXT:0061608	GO:0061608
GO_EXT:0061609	GO:0061609
GO_EXT:0061627	GO:0061627
GO_EXT:0061628	GO:0061628
GO_EXT:0061629	GO:0061629
GO_EXT:0061630	GO:0061630
GO_EXT:0061631	GO:0061631
GO_EXT:0061632	GO:0061632
GO_EXT:0061634	GO:0061634
GO_EXT:0061636	GO:0061636
GO_EXT:0061637	GO:0061637
GO_EXT:0061649	GO:0061649
GO_EXT:0061650	GO:0061650
GO_EXT:0061651	GO:0061651
GO_EXT:0061652	GO:0061652
GO_EXT:0061653	GO:0061653
GO_EXT:0061654	GO:0061654
GO_EXT:0061655	GO:0061655
GO_EXT:0061656	GO:0061656
GO_EXT:0061657	GO:0061657
GO_EXT:0061658	GO:0061658
GO_EXT:0061659	GO:0061659
GO_EXT:0061660	GO:0061660
GO_EXT:0061661	GO:0061661
GO_EXT:0061662	GO:0061662
GO_EXT:0061663	GO:0061663
GO_EXT:0061664	GO:0061664
GO_EXT:0061665	GO:0061665
GO_EXT:0061666	GO:0061666
GO_EXT:0061667	GO:0061667
GO_EXT:0061675	GO:0061675
GO_EXT:0061676	GO:0061676
GO_EXT:0061677	GO:0061677
GO_EXT:0061685	GO:0061685
GO_EXT:0061686	GO:0061686
GO_EXT:0061690	GO:0061690
GO_EXT:0061693	GO:0061693
GO_EXT:0061697	GO:0061697
GO_EXT:0061708	GO:0061708
GO_EXT:0061710	GO:0061710
GO_EXT:0061711	GO:0061711
GO_EXT:0061712	GO:0061712
GO_EXT:0061714	GO:0061714
GO_EXT:0061717	GO:0061717
GO_EXT:0061730	GO:0061730
GO_EXT:0061731	GO:0061731
GO_EXT:0061733	GO:0061733
GO_EXT:0061745	GO:0061745
GO_EXT:0061746	GO:0061746
GO_EXT:0061747	GO:0061747
GO_EXT:0061748	GO:0061748
GO_EXT:0061749	GO:0061749
GO_EXT:0061750	GO:0061750
GO_EXT:0061751	GO:0061751
GO_EXT:0061752	GO:0061752
GO_EXT:0070001	GO:0070001
GO_EXT:0070002	GO:0070002
GO_EXT:0070003	GO:0070003
GO_EXT:0070004	GO:0070004
GO_EXT:0070005	GO:0070005
GO_EXT:0070006	GO:0070006
GO_EXT:0070007	GO:0070007
GO_EXT:0070008	GO:0070008
GO_EXT:0070009	GO:0070009
GO_EXT:0070010	GO:0070010
GO_EXT:0070011	GO:0070011
GO_EXT:0070012	GO:0070012
GO_EXT:0070016	GO:0070016
GO_EXT:0070025	GO:0070025
GO_EXT:0070026	GO:0070026
GO_EXT:0070027	GO:0070027
GO_EXT:0070034	GO:0070034
GO_EXT:0070035	GO:0070035
GO_EXT:0070036	GO:0070036
GO_EXT:0070037	GO:0070037
GO_EXT:0070038	GO:0070038
GO_EXT:0070039	GO:0070039
GO_EXT:0070040	GO:0070040
GO_EXT:0070041	GO:0070041
GO_EXT:0070042	GO:0070042
GO_EXT:0070043	GO:0070043
GO_EXT:0070051	GO:0070051
GO_EXT:0070052	GO:0070052
GO_EXT:0070053	GO:0070053
GO_EXT:0070061	GO:0070061
GO_EXT:0070063	GO:0070063
GO_EXT:0070064	GO:0070064
GO_EXT:0070080	GO:0070080
GO_EXT:0070087	GO:0070087
GO_EXT:0070089	GO:0070089
GO_EXT:0070095	GO:0070095
GO_EXT:0070097	GO:0070097
GO_EXT:0070119	GO:0070119
GO_EXT:0070122	GO:0070122
GO_EXT:0070123	GO:0070123
GO_EXT:0070137	GO:0070137
GO_EXT:0070138	GO:0070138
GO_EXT:0070139	GO:0070139
GO_EXT:0070140	GO:0070140
GO_EXT:0070180	GO:0070180
GO_EXT:0070181	GO:0070181
GO_EXT:0070182	GO:0070182
GO_EXT:0070186	GO:0070186
GO_EXT:0070191	GO:0070191
GO_EXT:0070204	GO:0070204
GO_EXT:0070205	GO:0070205
GO_EXT:0070224	GO:0070224
GO_EXT:0070225	GO:0070225
GO_EXT:0070226	GO:0070226
GO_EXT:0070251	GO:0070251
GO_EXT:0070259	GO:0070259
GO_EXT:0070260	GO:0070260
GO_EXT:0070273	GO:0070273
GO_EXT:0070279	GO:0070279
GO_EXT:0070280	GO:0070280
GO_EXT:0070281	GO:0070281
GO_EXT:0070282	GO:0070282
GO_EXT:0070283	GO:0070283
GO_EXT:0070284	GO:0070284
GO_EXT:0070287	GO:0070287
GO_EXT:0070290	GO:0070290
GO_EXT:0070300	GO:0070300
GO_EXT:0070320	GO:0070320
GO_EXT:0070324	GO:0070324
GO_EXT:0070325	GO:0070325
GO_EXT:0070326	GO:0070326
GO_EXT:0070330	GO:0070330
GO_EXT:0070335	GO:0070335
GO_EXT:0070336	GO:0070336
GO_EXT:0070337	GO:0070337
GO_EXT:0070338	GO:0070338
GO_EXT:0070361	GO:0070361
GO_EXT:0070362	GO:0070362
GO_EXT:0070363	GO:0070363
GO_EXT:0070364	GO:0070364
GO_EXT:0070379	GO:0070379
GO_EXT:0070380	GO:0070380
GO_EXT:0070401	GO:0070401
GO_EXT:0070402	GO:0070402
GO_EXT:0070403	GO:0070403
GO_EXT:0070404	GO:0070404
GO_EXT:0070405	GO:0070405
GO_EXT:0070406	GO:0070406
GO_EXT:0070410	GO:0070410
GO_EXT:0070411	GO:0070411
GO_EXT:0070412	GO:0070412
GO_EXT:0070448	GO:0070448
GO_EXT:0070456	GO:0070456
GO_EXT:0070457	GO:0070457
GO_EXT:0070463	GO:0070463
GO_EXT:0070491	GO:0070491
GO_EXT:0070492	GO:0070492
GO_EXT:0070497	GO:0070497
GO_EXT:0070506	GO:0070506
GO_EXT:0070513	GO:0070513
GO_EXT:0070523	GO:0070523
GO_EXT:0070524	GO:0070524
GO_EXT:0070529	GO:0070529
GO_EXT:0070530	GO:0070530
GO_EXT:0070538	GO:0070538
GO_EXT:0070539	GO:0070539
GO_EXT:0070540	GO:0070540
GO_EXT:0070546	GO:0070546
GO_EXT:0070547	GO:0070547
GO_EXT:0070548	GO:0070548
GO_EXT:0070551	GO:0070551
GO_EXT:0070553	GO:0070553
GO_EXT:0070566	GO:0070566
GO_EXT:0070567	GO:0070567
GO_EXT:0070568	GO:0070568
GO_EXT:0070569	GO:0070569
GO_EXT:0070573	GO:0070573
GO_EXT:0070576	GO:0070576
GO_EXT:0070577	GO:0070577
GO_EXT:0070579	GO:0070579
GO_EXT:0070594	GO:0070594
GO_EXT:0070611	GO:0070611
GO_EXT:0070612	GO:0070612
GO_EXT:0070615	GO:0070615
GO_EXT:0070626	GO:0070626
GO_EXT:0070628	GO:0070628
GO_EXT:0070635	GO:0070635
GO_EXT:0070636	GO:0070636
GO_EXT:0070643	GO:0070643
GO_EXT:0070644	GO:0070644
GO_EXT:0070653	GO:0070653
GO_EXT:0070674	GO:0070674
GO_EXT:0070675	GO:0070675
GO_EXT:0070677	GO:0070677
GO_EXT:0070678	GO:0070678
GO_EXT:0070679	GO:0070679
GO_EXT:0070694	GO:0070694
GO_EXT:0070696	GO:0070696
GO_EXT:0070697	GO:0070697
GO_EXT:0070698	GO:0070698
GO_EXT:0070699	GO:0070699
GO_EXT:0070700	GO:0070700
GO_EXT:0070704	GO:0070704
GO_EXT:0070717	GO:0070717
GO_EXT:0070728	GO:0070728
GO_EXT:0070733	GO:0070733
GO_EXT:0070735	GO:0070735
GO_EXT:0070736	GO:0070736
GO_EXT:0070737	GO:0070737
GO_EXT:0070738	GO:0070738
GO_EXT:0070739	GO:0070739
GO_EXT:0070740	GO:0070740
GO_EXT:0070742	GO:0070742
GO_EXT:0070746	GO:0070746
GO_EXT:0070747	GO:0070747
GO_EXT:0070748	GO:0070748
GO_EXT:0070773	GO:0070773
GO_EXT:0070774	GO:0070774
GO_EXT:0070780	GO:0070780
GO_EXT:0070812	GO:0070812
GO_EXT:0070815	GO:0070815
GO_EXT:0070818	GO:0070818
GO_EXT:0070819	GO:0070819
GO_EXT:0070835	GO:0070835
GO_EXT:0070840	GO:0070840
GO_EXT:0070851	GO:0070851
GO_EXT:0070853	GO:0070853
GO_EXT:0070854	GO:0070854
GO_EXT:0070855	GO:0070855
GO_EXT:0070856	GO:0070856
GO_EXT:0070866	GO:0070866
GO_EXT:0070878	GO:0070878
GO_EXT:0070883	GO:0070883
GO_EXT:0070888	GO:0070888
GO_EXT:0070890	GO:0070890
GO_EXT:0070891	GO:0070891
GO_EXT:0070892	GO:0070892
GO_EXT:0070905	GO:0070905
GO_EXT:0070906	GO:0070906
GO_EXT:0070907	GO:0070907
GO_EXT:0070908	GO:0070908
GO_EXT:0070909	GO:0070909
GO_EXT:0070915	GO:0070915
GO_EXT:0070917	GO:0070917
GO_EXT:0070967	GO:0070967
GO_EXT:0070968	GO:0070968
GO_EXT:0070974	GO:0070974
GO_EXT:0070975	GO:0070975
GO_EXT:0070976	GO:0070976
GO_EXT:0070984	GO:0070984
GO_EXT:0070990	GO:0070990
GO_EXT:0070991	GO:0070991
GO_EXT:0070996	GO:0070996
GO_EXT:0071074	GO:0071074
GO_EXT:0071077	GO:0071077
GO_EXT:0071111	GO:0071111
GO_EXT:0071160	GO:0071160
GO_EXT:0071161	GO:0071161
GO_EXT:0071164	GO:0071164
GO_EXT:0071172	GO:0071172
GO_EXT:0071207	GO:0071207
GO_EXT:0071208	GO:0071208
GO_EXT:0071209	GO:0071209
GO_EXT:0071253	GO:0071253
GO_EXT:0071424	GO:0071424
GO_EXT:0071443	GO:0071443
GO_EXT:0071518	GO:0071518
GO_EXT:0071522	GO:0071522
GO_EXT:0071532	GO:0071532
GO_EXT:0071535	GO:0071535
GO_EXT:0071551	GO:0071551
GO_EXT:0071553	GO:0071553
GO_EXT:0071558	GO:0071558
GO_EXT:0071566	GO:0071566
GO_EXT:0071567	GO:0071567
GO_EXT:0071568	GO:0071568
GO_EXT:0071576	GO:0071576
GO_EXT:0071614	GO:0071614
GO_EXT:0071617	GO:0071617
GO_EXT:0071618	GO:0071618
GO_EXT:0071633	GO:0071633
GO_EXT:0071667	GO:0071667
GO_EXT:0071713	GO:0071713
GO_EXT:0071714	GO:0071714
GO_EXT:0071723	GO:0071723
GO_EXT:0071734	GO:0071734
GO_EXT:0071771	GO:0071771
GO_EXT:0071791	GO:0071791
GO_EXT:0071794	GO:0071794
GO_EXT:0071795	GO:0071795
GO_EXT:0071796	GO:0071796
GO_EXT:0071813	GO:0071813
GO_EXT:0071814	GO:0071814
GO_EXT:0071815	GO:0071815
GO_EXT:0071820	GO:0071820
GO_EXT:0071837	GO:0071837
GO_EXT:0071855	GO:0071855
GO_EXT:0071857	GO:0071857
GO_EXT:0071858	GO:0071858
GO_EXT:0071859	GO:0071859
GO_EXT:0071860	GO:0071860
GO_EXT:0071861	GO:0071861
GO_EXT:0071862	GO:0071862
GO_EXT:0071884	GO:0071884
GO_EXT:0071885	GO:0071885
GO_EXT:0071886	GO:0071886
GO_EXT:0071889	GO:0071889
GO_EXT:0071890	GO:0071890
GO_EXT:0071906	GO:0071906
GO_EXT:0071913	GO:0071913
GO_EXT:0071916	GO:0071916
GO_EXT:0071917	GO:0071917
GO_EXT:0071933	GO:0071933
GO_EXT:0071936	GO:0071936
GO_EXT:0071949	GO:0071949
GO_EXT:0071950	GO:0071950
GO_EXT:0071967	GO:0071967
GO_EXT:0071968	GO:0071968
GO_EXT:0071972	GO:0071972
GO_EXT:0071987	GO:0071987
GO_EXT:0071991	GO:0071991
GO_EXT:0071992	GO:0071992
GO_EXT:0071997	GO:0071997
GO_EXT:0072317	GO:0072317
GO_EXT:0072320	GO:0072320
GO_EXT:0072328	GO:0072328
GO_EXT:0072341	GO:0072341
GO_EXT:0072345	GO:0072345
GO_EXT:0072346	GO:0072346
GO_EXT:0072349	GO:0072349
GO_EXT:0072354	GO:0072354
GO_EXT:0072371	GO:0072371
GO_EXT:0072373	GO:0072373
GO_EXT:0072374	GO:0072374
GO_EXT:0072496	GO:0072496
GO_EXT:0072509	GO:0072509
GO_EXT:0072510	GO:0072510
GO_EXT:0072518	GO:0072518
GO_EXT:0072532	GO:0072532
GO_EXT:0072533	GO:0072533
GO_EXT:0072541	GO:0072541
GO_EXT:0072542	GO:0072542
GO_EXT:0072543	GO:0072543
GO_EXT:0072544	GO:0072544
GO_EXT:0072545	GO:0072545
GO_EXT:0072547	GO:0072547
GO_EXT:0072548	GO:0072548
GO_EXT:0072549	GO:0072549
GO_EXT:0072550	GO:0072550
GO_EXT:0072551	GO:0072551
GO_EXT:0072552	GO:0072552
GO_EXT:0072555	GO:0072555
GO_EXT:0072570	GO:0072570
GO_EXT:0072571	GO:0072571
GO_EXT:0072572	GO:0072572
GO_EXT:0072582	GO:0072582
GO_EXT:0072585	GO:0072585
GO_EXT:0072586	GO:0072586
GO_EXT:0072587	GO:0072587
GO_EXT:0072590	GO:0072590
GO_EXT:0072591	GO:0072591
GO_EXT:0080002	GO:0080002
GO_EXT:0080004	GO:0080004
GO_EXT:0080007	GO:0080007
GO_EXT:0080011	GO:0080011
GO_EXT:0080012	GO:0080012
GO_EXT:0080013	GO:0080013
GO_EXT:0080014	GO:0080014
GO_EXT:0080015	GO:0080015
GO_EXT:0080016	GO:0080016
GO_EXT:0080017	GO:0080017
GO_EXT:0080018	GO:0080018
GO_EXT:0080019	GO:0080019
GO_EXT:0080023	GO:0080023
GO_EXT:0080025	GO:0080025
GO_EXT:0080030	GO:0080030
GO_EXT:0080031	GO:0080031
GO_EXT:0080032	GO:0080032
GO_EXT:0080039	GO:0080039
GO_EXT:0080041	GO:0080041
GO_EXT:0080042	GO:0080042
GO_EXT:0080043	GO:0080043
GO_EXT:0080044	GO:0080044
GO_EXT:0080045	GO:0080045
GO_EXT:0080046	GO:0080046
GO_EXT:0080047	GO:0080047
GO_EXT:0080048	GO:0080048
GO_EXT:0080049	GO:0080049
GO_EXT:0080054	GO:0080054
GO_EXT:0080059	GO:0080059
GO_EXT:0080061	GO:0080061
GO_EXT:0080062	GO:0080062
GO_EXT:0080066	GO:0080066
GO_EXT:0080067	GO:0080067
GO_EXT:0080068	GO:0080068
GO_EXT:0080069	GO:0080069
GO_EXT:0080070	GO:0080070
GO_EXT:0080071	GO:0080071
GO_EXT:0080072	GO:0080072
GO_EXT:0080073	GO:0080073
GO_EXT:0080074	GO:0080074
GO_EXT:0080075	GO:0080075
GO_EXT:0080076	GO:0080076
GO_EXT:0080077	GO:0080077
GO_EXT:0080078	GO:0080078
GO_EXT:0080079	GO:0080079
GO_EXT:0080081	GO:0080081
GO_EXT:0080082	GO:0080082
GO_EXT:0080083	GO:0080083
GO_EXT:0080084	GO:0080084
GO_EXT:0080089	GO:0080089
GO_EXT:0080095	GO:0080095
GO_EXT:0080096	GO:0080096
GO_EXT:0080097	GO:0080097
GO_EXT:0080098	GO:0080098
GO_EXT:0080099	GO:0080099
GO_EXT:0080100	GO:0080100
GO_EXT:0080101	GO:0080101
GO_EXT:0080102	GO:0080102
GO_EXT:0080103	GO:0080103
GO_EXT:0080104	GO:0080104
GO_EXT:0080105	GO:0080105
GO_EXT:0080106	GO:0080106
GO_EXT:0080107	GO:0080107
GO_EXT:0080108	GO:0080108
GO_EXT:0080109	GO:0080109
GO_EXT:0080115	GO:0080115
GO_EXT:0080116	GO:0080116
GO_EXT:0080118	GO:0080118
GO_EXT:0080122	GO:0080122
GO_EXT:0080123	GO:0080123
GO_EXT:0080124	GO:0080124
GO_EXT:0080130	GO:0080130
GO_EXT:0080131	GO:0080131
GO_EXT:0080132	GO:0080132
GO_EXT:0080133	GO:0080133
GO_EXT:0080138	GO:0080138
GO_EXT:0080139	GO:0080139
GO_EXT:0080146	GO:0080146
GO_EXT:0080150	GO:0080150
GO_EXT:0080161	GO:0080161
GO_EXT:0080176	GO:0080176
GO_EXT:0086006	GO:0086006
GO_EXT:0086007	GO:0086007
GO_EXT:0086008	GO:0086008
GO_EXT:0086020	GO:0086020
GO_EXT:0086037	GO:0086037
GO_EXT:0086038	GO:0086038
GO_EXT:0086039	GO:0086039
GO_EXT:0086040	GO:0086040
GO_EXT:0086041	GO:0086041
GO_EXT:0086056	GO:0086056
GO_EXT:0086057	GO:0086057
GO_EXT:0086058	GO:0086058
GO_EXT:0086059	GO:0086059
GO_EXT:0086060	GO:0086060
GO_EXT:0086061	GO:0086061
GO_EXT:0086062	GO:0086062
GO_EXT:0086063	GO:0086063
GO_EXT:0086075	GO:0086075
GO_EXT:0086076	GO:0086076
GO_EXT:0086077	GO:0086077
GO_EXT:0086078	GO:0086078
GO_EXT:0086079	GO:0086079
GO_EXT:0086080	GO:0086080
GO_EXT:0086081	GO:0086081
GO_EXT:0086082	GO:0086082
GO_EXT:0086083	GO:0086083
GO_EXT:0086084	GO:0086084
GO_EXT:0086085	GO:0086085
GO_EXT:0086086	GO:0086086
GO_EXT:0086087	GO:0086087
GO_EXT:0086088	GO:0086088
GO_EXT:0086089	GO:0086089
GO_EXT:0086090	GO:0086090
GO_EXT:0089702	GO:0089702
GO_EXT:0089710	GO:0089710
GO_EXT:0089714	GO:0089714
GO_EXT:0089715	GO:0089715
GO_EXT:0089719	GO:0089719
GO_EXT:0089720	GO:0089720
GO_EXT:0089721	GO:0089721
GO_EXT:0090079	GO:0090079
GO_EXT:0090302	GO:0090302
GO_EXT:0090353	GO:0090353
GO_EXT:0090369	GO:0090369
GO_EXT:0090409	GO:0090409
GO_EXT:0090411	GO:0090411
GO_EXT:0090415	GO:0090415
GO_EXT:0090416	GO:0090416
GO_EXT:0090417	GO:0090417
GO_EXT:0090422	GO:0090422
GO_EXT:0090430	GO:0090430
GO_EXT:0090432	GO:0090432
GO_EXT:0090433	GO:0090433
GO_EXT:0090434	GO:0090434
GO_EXT:0090438	GO:0090438
GO_EXT:0090439	GO:0090439
GO_EXT:0090440	GO:0090440
GO_EXT:0090447	GO:0090447
GO_EXT:0090448	GO:0090448
GO_EXT:0090450	GO:0090450
GO_EXT:0090471	GO:0090471
GO_EXT:0090482	GO:0090482
GO_EXT:0090483	GO:0090483
GO_EXT:0090484	GO:0090484
GO_EXT:0090486	GO:0090486
GO_EXT:0090488	GO:0090488
GO_EXT:0090489	GO:0090489
GO_EXT:0090490	GO:0090490
GO_EXT:0090491	GO:0090491
GO_EXT:0090492	GO:0090492
GO_EXT:0090499	GO:0090499
GO_EXT:0090523	GO:0090523
GO_EXT:0090524	GO:0090524
GO_EXT:0090541	GO:0090541
GO_EXT:0090542	GO:0090542
GO_EXT:0090554	GO:0090554
GO_EXT:0090555	GO:0090555
GO_EXT:0090556	GO:0090556
GO_EXT:0090560	GO:0090560
GO_EXT:0090562	GO:0090562
GO_EXT:0090563	GO:0090563
GO_EXT:0090564	GO:0090564
GO_EXT:0090565	GO:0090565
GO_EXT:0090566	GO:0090566
GO_EXT:0090580	GO:0090580
GO_EXT:0090581	GO:0090581
GO_EXT:0090582	GO:0090582
GO_EXT:0090583	GO:0090583
GO_EXT:0090584	GO:0090584
GO_EXT:0090585	GO:0090585
GO_EXT:0090586	GO:0090586
GO_EXT:0090587	GO:0090587
GO_EXT:0090588	GO:0090588
GO_EXT:0090589	GO:0090589
GO_EXT:0090590	GO:0090590
GO_EXT:0090591	GO:0090591
GO_EXT:0090595	GO:0090595
GO_EXT:0090599	GO:0090599
GO_EXT:0090600	GO:0090600
GO_EXT:0090612	GO:0090612
GO_EXT:0090613	GO:0090613
GO_EXT:0090614	GO:0090614
GO_EXT:0090622	GO:0090622
GO_EXT:0090624	GO:0090624
GO_EXT:0090631	GO:0090631
GO_EXT:0090632	GO:0090632
GO_EXT:0090633	GO:0090633
GO_EXT:0090645	GO:0090645
GO_EXT:0090655	GO:0090655
GO_EXT:0097001	GO:0097001
GO_EXT:0097003	GO:0097003
GO_EXT:0097004	GO:0097004
GO_EXT:0097005	GO:0097005
GO_EXT:0097007	GO:0097007
GO_EXT:0097008	GO:0097008
GO_EXT:0097016	GO:0097016
GO_EXT:0097020	GO:0097020
GO_EXT:0097023	GO:0097023
GO_EXT:0097027	GO:0097027
GO_EXT:0097030	GO:0097030
GO_EXT:0097063	GO:0097063
GO_EXT:0097077	GO:0097077
GO_EXT:0097079	GO:0097079
GO_EXT:0097098	GO:0097098
GO_EXT:0097099	GO:0097099
GO_EXT:0097100	GO:0097100
GO_EXT:0097108	GO:0097108
GO_EXT:0097109	GO:0097109
GO_EXT:0097110	GO:0097110
GO_EXT:0097153	GO:0097153
GO_EXT:0097157	GO:0097157
GO_EXT:0097158	GO:0097158
GO_EXT:0097159	GO:0097159
GO_EXT:0097160	GO:0097160
GO_EXT:0097161	GO:0097161
GO_EXT:0097162	GO:0097162
GO_EXT:0097163	GO:0097163
GO_EXT:0097177	GO:0097177
GO_EXT:0097199	GO:0097199
GO_EXT:0097200	GO:0097200
GO_EXT:0097216	GO:0097216
GO_EXT:0097243	GO:0097243
GO_EXT:0097244	GO:0097244
GO_EXT:0097245	GO:0097245
GO_EXT:0097246	GO:0097246
GO_EXT:0097247	GO:0097247
GO_EXT:0097253	GO:0097253
GO_EXT:0097256	GO:0097256
GO_EXT:0097257	GO:0097257
GO_EXT:0097258	GO:0097258
GO_EXT:0097259	GO:0097259
GO_EXT:0097260	GO:0097260
GO_EXT:0097261	GO:0097261
GO_EXT:0097262	GO:0097262
GO_EXT:0097263	GO:0097263
GO_EXT:0097265	GO:0097265
GO_EXT:0097266	GO:0097266
GO_EXT:0097269	GO:0097269
GO_EXT:0097299	GO:0097299
GO_EXT:0097322	GO:0097322
GO_EXT:0097351	GO:0097351
GO_EXT:0097358	GO:0097358
GO_EXT:0097363	GO:0097363
GO_EXT:0097364	GO:0097364
GO_EXT:0097365	GO:0097365
GO_EXT:0097367	GO:0097367
GO_EXT:0097371	GO:0097371
GO_EXT:0097372	GO:0097372
GO_EXT:0097382	GO:0097382
GO_EXT:0097383	GO:0097383
GO_EXT:0097429	GO:0097429
GO_EXT:0097434	GO:0097434
GO_EXT:0097472	GO:0097472
GO_EXT:0097493	GO:0097493
GO_EXT:0097506	GO:0097506
GO_EXT:0097507	GO:0097507
GO_EXT:0097508	GO:0097508
GO_EXT:0097509	GO:0097509
GO_EXT:0097573	GO:0097573
GO_EXT:0097599	GO:0097599
GO_EXT:0097600	GO:0097600
GO_EXT:0097602	GO:0097602
GO_EXT:0097603	GO:0097603
GO_EXT:0097604	GO:0097604
GO_EXT:0097617	GO:0097617
GO_EXT:0097620	GO:0097620
GO_EXT:0097621	GO:0097621
GO_EXT:0097625	GO:0097625
GO_EXT:0097626	GO:0097626
GO_EXT:0097627	GO:0097627
GO_EXT:0097641	GO:0097641
GO_EXT:0097642	GO:0097642
GO_EXT:0097643	GO:0097643
GO_EXT:0097644	GO:0097644
GO_EXT:0097645	GO:0097645
GO_EXT:0097655	GO:0097655
GO_EXT:0097657	GO:0097657
GO_EXT:0097677	GO:0097677
GO_EXT:0097678	GO:0097678
GO_EXT:0097682	GO:0097682
GO_EXT:0097689	GO:0097689
GO_EXT:0097690	GO:0097690
GO_EXT:0097697	GO:0097697
GO_EXT:0098505	GO:0098505
GO_EXT:0098518	GO:0098518
GO_EXT:0098519	GO:0098519
GO_EXT:0098531	GO:0098531
GO_EXT:0098546	GO:0098546
GO_EXT:0098599	GO:0098599
GO_EXT:0098600	GO:0098600
GO_EXT:0098601	GO:0098601
GO_EXT:0098603	GO:0098603
GO_EXT:0098604	GO:0098604
GO_EXT:0098605	GO:0098605
GO_EXT:0098606	GO:0098606
GO_EXT:0098607	GO:0098607
GO_EXT:0098608	GO:0098608
GO_EXT:0098613	GO:0098613
GO_EXT:0098614	GO:0098614
GO_EXT:0098615	GO:0098615
GO_EXT:0098616	GO:0098616
GO_EXT:0098617	GO:0098617
GO_EXT:0098618	GO:0098618
GO_EXT:0098619	GO:0098619
GO_EXT:0098620	GO:0098620
GO_EXT:0098621	GO:0098621
GO_EXT:0098622	GO:0098622
GO_EXT:0098623	GO:0098623
GO_EXT:0098624	GO:0098624
GO_EXT:0098625	GO:0098625
GO_EXT:0098626	GO:0098626
GO_EXT:0098627	GO:0098627
GO_EXT:0098631	GO:0098631
GO_EXT:0098632	GO:0098632
GO_EXT:0098633	GO:0098633
GO_EXT:0098634	GO:0098634
GO_EXT:0098638	GO:0098638
GO_EXT:0098639	GO:0098639
GO_EXT:0098640	GO:0098640
GO_EXT:0098641	GO:0098641
GO_EXT:0098650	GO:0098650
GO_EXT:0098663	GO:0098663
GO_EXT:0098744	GO:0098744
